upload_id,user_name,user_id,user_real_name,name,date_iso,date_unix,year,license,license_url,score,num_scores,num_playlists,thumbs_up,num_files,n_remixes,n_sources,usertags,systags,page_url,has_meta
58447,septahelix,,septahelix,Liquid Mermaid Ghost,2018-10-07T07:22:00+00:00,1538896920,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,9.0,,1,1,0,4,"instrumental,electronic,rock,alternative,ambient,guitar","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/septahelix/58447,False
58448,BOCrew,,Bocrew,A MOMENT,2018-10-07T07:32:00+00:00,1538897520,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,1,0,1,"research,sound,breaks,electronic,jazz","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/BOCrew/58448,False
58449,raja_ffm,,raja_ffm,Amplify the Light,2018-10-07T09:36:00+00:00,1538904960,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,18.0,,1,2,1,1,"female_vocals,guitar,electronic,rock,world","editorial_pick,non_commercial,audio,mp3,44k,stereo,VBR,audio,flac,44k,stereo,VBR",https://ccmixter.org/files/raja_ffm/58449,False
58450,panumoon,,panu,michael webb's hymn,2018-10-07T10:41:00+00:00,1538908860,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,17.0,,1,3,0,2,"male_vocals,piano,flute,synthesizer","editorial_pick,non_commercial,audio,mp3,44k,stereo,VBR,audio,mp3,44k,mono,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/panumoon/58450,False
58451,doxent,,Doxent Zsigmond,Selfie (Sophisticated),2018-10-07T11:49:00+00:00,1538912940,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,14.0,,1,4,4,2,"male_vocals,guitar,jazz,acoustic","non_commercial,audio,mp3,48k,stereo,VBR,audio,flac,48k,stereo,VBR,archive,zip,archive,zip",https://ccmixter.org/files/doxent/58451,False
58452,Reiswerk,,reiswerk,Smile,2018-10-07T13:09:00+00:00,1538917740,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,11.0,,1,2,2,1,"swing,brass,bones,piano","non_commercial,audio,mp3,44k,stereo,CBR,archive,zip",https://ccmixter.org/files/Reiswerk/58452,False
58453,Vidian,,Vidian,the Morning,2018-10-07T16:19:00+00:00,1538929140,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,19.0,,1,1,2,3,"electronic,synthesizer,instrumental,loops,chill,ambient,funky,techno","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Vidian/58453,False
58454,Apoxode,,Apoxode,Hypertronic One,2018-10-08T04:40:00+00:00,1538973600,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,2.0,,1,3,1,0,"electronic,experimental,hypertronic","attribution,audio,mp3,44k,stereo,CBR,archive,zip,archive,zip",https://ccmixter.org/files/Apoxode/58454,False
58455,Radioontheshelf,,Radioontheshelf,San Francisco Morning,2018-10-09T00:57:00+00:00,1539046620,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,8.0,,1,2,0,1,"passion,male_vocals,indulging_unashamedley","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Radioontheshelf/58455,False
58456,BOCrew,,Bocrew,THEN HE SAW HER,2018-10-09T02:04:00+00:00,1539050640,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,5.0,,1,1,0,1,"electronic,ambient,chill,filters,spoken_word","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/BOCrew/58456,False
58457,NiGiD,,Martijn de Boer (NiGiD),Entre Les Murs,2018-10-09T08:20:00+00:00,1539073200,,Attribution Noncommercial,http://creativecommons.org/licenses/by-nc/2.5/,,11.0,,1,2,3,1,"instrumental,guitar,drums,bass,piano,percussion,flute,cello,orchestral,strings,rumba,tango,latin,bossa_nova,jazz,jazzy,music_for_video,music_for_film,background_music","non_commercial,audio,mp3,44k,stereo,VBR,audio,flac,44k,mono,VBR",https://ccmixter.org/files/NiGiD/58457,False
58458,septahelix,,septahelix,Post - Factory Blues,2018-10-09T09:12:00+00:00,1539076320,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,9.0,,1,1,0,7,"instrumental,electronic,rock,alternative,ambient,jam,guitar,beat,acoustic,loops,bass,drums,chill","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/septahelix/58458,False
58459,JeffSpeed68,,Stefan Kartenberg,Route 606,2018-10-10T02:28:00+00:00,1539138480,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,9.0,,1,2,0,1,"instrumental,rock,electronic,music_for_film,video_music","non_commercial,audio,mp3,44k,stereo,VBR,audio,flac,44k,stereo,VBR",https://ccmixter.org/files/JeffSpeed68/58459,False
58460,speck,,Speck,Blender Bender,2018-10-10T03:27:00+00:00,1539142020,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,11.0,,1,1,0,7,"instrumental,jazz","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/speck/58460,False
58461,Reiswerk,,reiswerk,Scream and shout,2018-10-10T03:53:00+00:00,1539143580,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,8.0,,1,2,2,1,"guitar,bass,rock,punk,mods","non_commercial,audio,mp3,44k,stereo,CBR,archive,zip",https://ccmixter.org/files/Reiswerk/58461,False
58462,BOCrew,,Bocrew,Airport Transit,2018-10-10T07:33:00+00:00,1539156780,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,4.0,,1,1,0,1,electronic_ambient,"non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/BOCrew/58462,False
58463,Apoxode,,Apoxode,Hypertronic Two,2018-10-10T16:03:00+00:00,1539187380,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,3.0,,1,2,1,0,"experimental,electronic,hypertronic","attribution,audio,mp3,44k,stereo,CBR,archive,zip",https://ccmixter.org/files/Apoxode/58463,False
58464,admiralbob77,,Admiral Bob,Singer Bait 2 (Blues Shuffle in A),2018-10-10T19:03:00+00:00,1539198180,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,9.0,,1,2,3,0,"blues,guitar,electric,strat,bass,drums,instrumental,music_for_film","attribution,audio,mp3,44k,stereo,VBR,archive,zip",https://ccmixter.org/files/admiralbob77/58464,False
58465,Nurykabe,,Morusque,2018 10 11 seq loop 01,2018-10-11T06:52:00+00:00,1539240720,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,3.0,,1,2,0,0,,"non_commercial,audio,flac,44k,stereo,VBR,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/Nurykabe/58465,False
58467,Javolenus,,Javolenus,Waiting,2018-10-11T11:41:00+00:00,1539258060,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,13.0,,1,8,4,0,"song,acoustic,chill,louise_brooks,urban,love","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Javolenus/58467,False
58468,softmartin,,martinsea,illustrous congress,2018-10-11T15:35:00+00:00,1539272100,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,2,0,3,"kickouthtejams,flipthehouse,electronic,alternative","non_commercial,audio,flac,44k,stereo,VBR,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/softmartin/58468,False
58469,NiGiD,,Martijn de Boer (NiGiD),Speculation Sheet,2018-10-11T16:28:00+00:00,1539275280,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,12.0,,1,2,2,1,"instrumental,guitar,bass,chill,downtempo,jazz,jazzy,improvisation,impro,music_for_video,music_for_film,background_music,duet","non_commercial,audio,mp3,44k,stereo,VBR,audio,flac,44k,stereo,VBR",https://ccmixter.org/files/NiGiD/58469,False
58470,septahelix,,septahelix,Electronic Modesty,2018-10-12T10:51:00+00:00,1539341460,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,9.0,,1,1,0,9,"instrumental,electronic,alternative,drums,bass,synthesizer,experimental,loops,chill,ambient,acoustic","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/septahelix/58470,False
58471,Robbero,,Robbero,Guess this is love,2018-10-12T12:08:00+00:00,1539346080,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,5.0,,1,1,0,1,"robbero,house","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Robbero/58471,False
58472,Robbero,,Robbero,Where I Stand,2018-10-13T01:34:00+00:00,1539394440,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,4.0,,1,1,0,1,"hip_hop,lofi,ambient,chill,instrumental,beat,sleep,insomnia,meditation,relaxing,yoga,study","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Robbero/58472,False
58473,texasradiofish,,texasradiofish,Jobcentre Plus,2018-10-13T01:55:00+00:00,1539395700,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,10.0,,1,4,1,6,"instrumental,funk,fusion,guitar,drums,bass,toilet_seat,garage_percussion,congas,tambourine,saxophone,house_sax,music_for_video,music_for_film,galveston_county,texas","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/texasradiofish/58473,False
58474,kondro,,madimpactunit,into you feat. missjudged,2018-10-13T02:08:00+00:00,1539396480,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,4.0,,1,1,0,1,"dance,electronic,alternative","attribution,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/kondro/58474,False
58475,Dan_Mantau,,Dan_Mantau,Waiting,2018-10-13T03:45:00+00:00,1539402300,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,7.0,,1,2,0,4,"male_vocals,guitar,electronic,synthesizer,chill,hypnotic,psychodelic,javolenus","non_commercial,audio,mp3,48k,stereo,CBR,audio,flac,48k,stereo,VBR",https://ccmixter.org/files/Dan_Mantau/58475,False
58476,speck,,Speck,O Little Plastic Bag Of Poo,2018-10-13T03:58:00+00:00,1539403080,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,10.0,,1,2,0,1,"upbeat,blues,male_vocals,humor","attribution,audio,mp3,44k,stereo,CBR,archive,zip",https://ccmixter.org/files/speck/58476,False
58477,NiGiD,,Martijn de Boer (NiGiD),Sophisticated Selfie,2018-10-13T04:13:00+00:00,1539403980,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,9.0,,1,2,1,3,"male_vocals,guitar,bass,harmonica,downtempo,chill,jazz,jazzy,ballad,music_for_video,music_for_film","non_commercial,audio,mp3,48k,stereo,VBR,audio,flac,48k,stereo,VBR",https://ccmixter.org/files/NiGiD/58477,False
58478,Radioontheshelf,,Radioontheshelf,Circus Of Life,2018-10-13T06:32:00+00:00,1539412320,,Attribution Noncommercial,http://creativecommons.org/licenses/by-nc/2.5/,,8.0,,1,2,1,1,"passion,male_vocals,indulging_unashamedley","editorial_pick,non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Radioontheshelf/58478,False
58479,Javolenus,,Javolenus,Cop Noir,2018-10-14T00:04:00+00:00,1539475440,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,8.0,,1,10,3,0,"instrumental,guitar,synthesizer,theme,video_music,music_for_film","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Javolenus/58479,False
58480,doxent,,Doxent Zsigmond,Kaaistoep,2018-10-14T05:11:00+00:00,1539493860,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,17.0,,1,5,4,4,"instrumental,electronic,chillstep,synthesizer,piano,downtempo,ambient,electro,music_for_film,music_for_video","non_commercial,audio,mp3,48k,stereo,VBR,archive,zip,audio,flac,48k,stereo,VBR,archive,zip,audio,flac,48k,stereo,VBR",https://ccmixter.org/files/doxent/58480,False
58481,admiralbob77,,Admiral Bob,BeBest Blues,2018-10-14T06:57:00+00:00,1539500220,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,12.0,,1,2,4,0,"blues,instrumental,guitar,electric,strat,bass,drums","attribution,audio,mp3,44k,stereo,VBR,archive,zip",https://ccmixter.org/files/admiralbob77/58481,False
58482,Radioontheshelf,,Radioontheshelf,Same Destinations,2018-10-14T08:38:00+00:00,1539506280,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,17.0,,1,2,5,1,"passion,male_vocals,indulging_unashamedley","editorial_pick,attribution,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Radioontheshelf/58482,False
58483,panumoon,,panu,like the wind,2018-10-14T15:41:00+00:00,1539531660,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,11.0,,1,2,0,1,"male_vocals,guitar,acoustic,wind_chimes","non_commercial,audio,mp3,44k,stereo,VBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/panumoon/58483,False
58484,coffeeeurope,,HEKTOR THILLET (coffeeeurope),I Loved You (Acapella),2018-10-14T19:24:00+00:00,1539545040,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,11.0,,1,1,7,0,"male_vocals,chill,downtempo,vocals,blues,lounge","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/coffeeeurope/58484,False
58485,septahelix,,septahelix,Ukulele Age,2018-10-15T09:45:00+00:00,1539596700,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,11.0,,1,1,2,7,"instrumental,electronic,alternative,guitar,drums,bass,synthesizer,experimental,loops,chill,ambient,acoustic","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/septahelix/58485,False
58486,Robbero,,Robbero,Red Sky (Why),2018-10-15T12:42:00+00:00,1539607320,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,7,5,0,"hip_hop,instrumental,beat","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Robbero/58486,False
58487,urmymuse,,urmymuse,reflections of u ....,2018-10-15T14:18:00+00:00,1539613080,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,11.0,,1,1,0,1,"instrumental,guitar_layer_cake,guitar,bass,drums,music_for_film,music_for_video,romantic,happy","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/urmymuse/58487,False
58488,THE_CONCEPT_OF_ENERGY,,THE_CONCEPT_OF_ENERGY,THE LIGHT AMPLIFIED,2018-10-15T17:21:00+00:00,1539624060,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,1,0,1,,"non_commercial,audio,mp3,44k,stereo,VBR",https://ccmixter.org/files/THE_CONCEPT_OF_ENERGY/58488,False
58489,HaveMercy,,HaveMercy,War+Art+Love,2018-10-15T23:48:00+00:00,1539647280,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,7.0,,1,1,0,1,"vocals,electronic,synthesizer,drums,bass,airplane,garageband","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/HaveMercy/58489,False
58490,Radioontheshelf,,Radioontheshelf,The Acceptance of Nature,2018-10-16T16:00:00+00:00,1539705600,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,4.0,,1,1,0,2,"passion,male_vocals,indulging_unashamedley","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Radioontheshelf/58490,False
58493,speck,,Speck,IDM Search,2018-10-17T04:00:00+00:00,1539748800,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,5.0,,1,1,0,7,"instrumental,idm,glitch","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/speck/58493,False
58494,septahelix,,septahelix,Dark Alone,2018-10-17T07:36:00+00:00,1539761760,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,1,1,6,"instrumental,vocals,electronic,female_vocals,guitar,drums,bass,synthesizer,experimental,loops,chill,ambient","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/septahelix/58494,False
58495,BeatMachine,,BeatMachine,on my way,2018-10-17T11:00:00+00:00,1539774000,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,2.0,,1,1,1,4,"hip_hop,scratching","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/BeatMachine/58495,False
58496,Reiswerk,,reiswerk,Same destinations,2018-10-17T13:09:00+00:00,1539781740,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,5.0,,1,3,2,1,ballade,"attribution,audio,mp3,44k,stereo,CBR,archive,zip,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Reiswerk/58496,False
58497,fluffy,,fluffy,Herbal Spice Problem,2018-10-17T14:37:00+00:00,1539787020,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,5.0,,1,3,1,0,"chiptune,pico,game,pico_8,loops,video_game","non_commercial,audio,mp3,44k,stereo,VBR,audio,mp3,44k,stereo,VBR,archive,zip",https://ccmixter.org/files/fluffy/58497,False
58498,NiGiD,,Martijn de Boer (NiGiD),Waiting in Monochrome,2018-10-18T02:25:00+00:00,1539829500,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,13.0,,1,2,2,1,"male_vocals,guitar,drums,electronic,bass,synthesizer,flute,piano,chill,downtempo,jazz,jazzy,music_for_video,music_for_film,background_music","non_commercial,audio,mp3,44k,stereo,VBR,audio,flac,44k,mono,VBR",https://ccmixter.org/files/NiGiD/58498,False
58499,Thedeepr_2018,,Thedeepr_2019,Her 2018,2018-10-18T07:00:00+00:00,1539846000,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,6.0,,1,1,1,1,"moody,sofabass,hifi,analog,filters","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Thedeepr_2018/58499,False
58500,BeatMachine,,BeatMachine,Snowflake Shambala,2018-10-18T18:07:00+00:00,1539886020,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,3.0,,1,1,0,4,"female_vocals,cross_over,hip_hop,funky","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/BeatMachine/58500,False
58502,Apoxode,,Apoxode,Hyptronica 300,2018-10-19T07:17:00+00:00,1539933420,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,3.0,,1,10,2,0,"electronic,hardcore,speedcore,synthesizer,loops","attribution,audio,mp3,44k,stereo,CBR,audio,flac,48k,stereo,VBR,audio,flac,48k,stereo,VBR,audio,flac,48k,stereo,VBR,audio,flac,48k,stereo,VBR,audio,flac,48k,stereo,VBR,audio,flac,48k,stereo,VBR,audio,flac,48k,stereo,VBR,audio,flac,48k,stereo,VBR,audio,flac,48k,stereo,VBR",https://ccmixter.org/files/Apoxode/58502,False
58503,septahelix,,septahelix,Twilight One,2018-10-19T12:37:00+00:00,1539952620,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,13.0,,1,2,5,5,"instrumental,electronic,alternative,drums,bass,synthesizer,loops,chill,piano,ambient","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/septahelix/58503,False
58504,cwbfoley,,cwbfoley,No One Sleeps,2018-10-19T17:52:00+00:00,1539971520,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,5.0,,1,11,1,2,"hip_hop,rock","attribution,audio,flac,44k,stereo,VBR,audio,mp3,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR",https://ccmixter.org/files/cwbfoley/58504,False
58505,texasradiofish,,texasradiofish,ccMixter House Music,2018-10-20T03:02:00+00:00,1540004520,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,16.0,,1,4,1,17,"vocals,house,hip_house,drums,bass,synthesizer,electronic,guitar,dance,party,blazing,in_da_house,blaze_up_da_fire,galveston_county,texas","editorial_pick,non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/texasradiofish/58505,False
58506,Dan_Mantau,,Dan_Mantau,Another Panic Attack,2018-10-20T05:23:00+00:00,1540012980,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,8.0,,1,2,0,1,"male_vocals,drums,electronic,bass,synthesizer,piano,haptic","non_commercial,audio,mp3,48k,stereo,CBR,audio,flac,48k,stereo,VBR",https://ccmixter.org/files/Dan_Mantau/58506,False
58507,Radioontheshelf,,Radioontheshelf,People Like you And Me,2018-10-20T06:58:00+00:00,1540018680,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,10.0,,1,1,0,1,"male_vocals,indulging_unashamedly","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Radioontheshelf/58507,False
58508,Bluemillenium,,Bluemillenium,Failling,2018-10-20T07:49:00+00:00,1540021740,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,12.0,,1,1,0,3,"instrumental,vocals,electronic,alexberoza","attribution,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Bluemillenium/58508,False
58509,panumoon,,panu,one night in Memphis,2018-10-20T09:28:00+00:00,1540027680,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,16.0,,1,2,0,2,"male_vocals,keyboards,guitar,electric,electric_guitar,telecaster","attribution,audio,mp3,44k,stereo,VBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/panumoon/58509,False
58510,AlexBeroza,,Alex,Un Rien Suffit,2018-10-20T11:11:00+00:00,1540033860,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,18.0,,1,1,1,2,"male_vocals,hip_hop,french","editorial_pick,non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/AlexBeroza/58510,False
58511,BeatMachine,,BeatMachine,life is but a dream,2018-10-20T15:25:00+00:00,1540049100,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,7.0,,1,1,1,5,"crossover,alternative,female_vocals,experimental","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/BeatMachine/58511,False
58512,xtrgamr,,Blake N.,Locations,2018-10-20T23:44:00+00:00,1540079040,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,2.0,,1,6,2,0,"drums,synthesizer,vocals,electronic","non_commercial,audio,mp3,44k,stereo,CBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR",https://ccmixter.org/files/xtrgamr/58512,False
58513,Robbero,,Robbero,Tell us,2018-10-21T02:34:00+00:00,1540089240,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,11.0,,1,1,1,1,"hip_hop,lofi,ambient,chill,instrumental,beat,sleep,insomnia,meditation,relaxing,yoga,study","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Robbero/58513,False
58514,speck,,Speck,Speculation Smile,2018-10-21T05:15:00+00:00,1540098900,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,13.0,,1,2,2,4,,"non_commercial,audio,mp3,44k,stereo,CBR,archive,zip",https://ccmixter.org/files/speck/58514,False
58515,Thedeepr_2018,,Thedeepr_2019,Instrumental Par 5,2018-10-21T06:54:00+00:00,1540104840,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,4.0,,1,1,0,1,"electronic,ambient,chill,filters,spoken_word,vocoder,hifi,moody_bass","non_commercial,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Thedeepr_2018/58515,False
58516,rocavaco,,rocavaco,Bass18w42,2018-10-21T09:16:00+00:00,1540113360,,Attribution (3.0),http://creativecommons.org/licenses/by/3.0/,,6.0,,1,2,1,0,"bass,acoustic,instrumental","attribution,audio,mp3,44k,mono,VBR,audio,flac,44k,mono,VBR",https://ccmixter.org/files/rocavaco/58516,False
58517,rocavaco,,rocavaco,Twilight alt. Bass,2018-10-21T09:25:00+00:00,1540113900,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,9.0,,1,2,0,1,"bass,acoustic,instrumental","non_commercial,audio,mp3,44k,stereo,CBR,audio,flac,44k,mono,VBR",https://ccmixter.org/files/rocavaco/58517,False
58518,Radioontheshelf,,Radioontheshelf,Secrets,2018-10-21T09:56:00+00:00,1540115760,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,4.0,,1,2,0,1,"passion,male_vocals,indulging_unashamedley","non_commercial,audio,mp3,44k,stereo,CBR,audio,mp3,44k,stereo,CBR",https://ccmixter.org/files/Radioontheshelf/58518,False
58519,Apoxode,,Apoxode,Sometimes I Smile 120,2018-10-21T12:50:00+00:00,1540126200,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,10.0,,1,5,1,4,"house,loops,dance,synthesizer","non_commercial,audio,mp3,44k,stereo,CBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,audio,flac,44k,stereo,VBR,archive,zip",https://ccmixter.org/files/Apoxode/58519,False
58520,SiobhanD,,Siobhan Dakay,Breath Deep Breath Clear (Wu Chi),2018-10-21T13:02:00+00:00,1540126920,,Attribution Noncommercial  (3.0),http://creativecommons.org/licenses/by-nc/3.0/,,26.0,,1,4,5,2,"chill,psychedelic,spoken_word,meditation","non_commercial,audio,mp3,44k,stereo,CBR,archive,zip,audio,mp3,44k,stereo,CBR,audio,flac,44k,stereo,VBR",https://ccmixter.org/files/SiobhanD/58520,False
