upload_id,user_name,split,obs_days,y_180,y_365,y_730,valid_180,valid_365,valid_730,f_author_prior_uploads,f_author_tenure_days,f_author_days_since_last,f_author_is_new,f_author_prior_remixes_received,f_author_prior_remixes_given,f_author_prior_remixed_track_count,f_author_prior_success_rate,f_n_sources,f_in_degree_local,f_is_derivative,f_num_files,f_title_len,f_title_words,f_n_usertags,f_has_usertags,f_sys_flac,f_post_year,f_post_month,f_post_dow,f_parent_max_prior_remixes,f_parent_mean_prior_remixes,f_tag_male_vocals,f_tag_guitar,f_tag_drums,f_tag_female_vocals,f_tag_electronic,f_tag_bass,f_tag_synthesizer,f_tag_instrumental,f_tag_experimental,f_tag_chill,f_tag_loops,f_tag_hip_hop,f_tag_piano,f_tag_downtempo,f_tag_spoken_word,f_tag_ambient,f_tag_rock,f_tag_electro,f_tag_funky,f_tag_acoustic,f_lic_Attribution,f_lic_Attribution (3.0),f_lic_Attribution Noncommercial,f_lic_Attribution Noncommercial  (3.0),f_lic_Attribution Noncommercial Share-Alike,f_lic_Attribution Noncommercial Share-Alike  (3.0),f_lic_Noncommercial Sampling Plus,f_lic_Sampling Plus,f_lic_other
54824,robwalkerpoet,train,3587,False,False,False,True,True,True,238,2035.6854166666667,0.61875,0,206,156,116,0.48739495798319327,1,1,1,3,24,3,4,1,0,2016,9,4,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54830,robwalkerpoet,train,3586,True,True,True,True,True,True,239,2036.16875,0.48333333333333334,0,206,157,116,0.48535564853556484,0,0,0,1,8,1,4,1,0,2016,9,5,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54838,robwalkerpoet,train,3584,False,False,False,True,True,True,240,2038.0277777777778,1.8590277777777777,0,206,157,116,0.48333333333333334,0,0,0,1,28,3,4,1,0,2016,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54839,robwalkerpoet,train,3584,False,False,False,True,True,True,241,2038.0347222222222,0.006944444444444444,0,206,157,116,0.48132780082987553,1,1,1,3,24,3,3,1,0,2016,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54857,robwalkerpoet,train,3582,True,True,True,True,True,True,242,2039.975,1.9402777777777778,0,206,158,116,0.4793388429752066,0,0,0,1,36,6,4,1,0,2016,9,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54859,robwalkerpoet,train,3582,False,False,False,True,True,True,243,2039.9833333333333,0.008333333333333333,0,206,158,116,0.4773662551440329,1,1,1,2,39,6,4,1,0,2016,9,2,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54919,robwalkerpoet,train,3574,False,False,False,True,True,True,244,2048.402777777778,8.419444444444444,0,207,159,117,0.47950819672131145,1,1,1,2,23,4,3,1,0,2016,10,3,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54953,robwalkerpoet,train,3563,True,True,True,True,True,True,245,2059.0402777777776,10.6375,0,208,160,118,0.4816326530612245,0,0,0,1,20,4,5,1,0,2016,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55016,robwalkerpoet,train,3550,False,False,False,True,True,True,246,2071.8277777777776,12.7875,0,210,160,119,0.483739837398374,3,3,1,2,27,4,5,1,0,2016,10,6,11,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55181,robwalkerpoet,train,3515,False,False,False,True,True,True,247,2106.7951388888887,34.96736111111111,0,214,163,120,0.48582995951417,0,0,0,1,16,2,1,1,0,2016,12,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55182,robwalkerpoet,train,3515,False,False,False,True,True,True,248,2106.7986111111113,0.003472222222222222,0,214,163,120,0.4838709677419355,1,1,1,2,39,6,5,1,0,2016,12,5,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55183,robwalkerpoet,train,3515,False,False,False,True,True,True,249,2106.820138888889,0.021527777777777778,0,214,164,120,0.4819277108433735,1,1,1,1,68,10,4,1,0,2016,12,6,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
55196,robwalkerpoet,train,3513,False,False,False,True,True,True,250,2109.4791666666665,2.6590277777777778,0,214,165,120,0.48,1,1,1,1,30,5,5,1,0,2016,12,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55197,robwalkerpoet,train,3513,False,False,False,True,True,True,251,2109.48125,0.0020833333333333333,0,214,166,120,0.47808764940239046,0,0,0,1,28,5,2,1,0,2016,12,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55324,robwalkerpoet,train,3489,False,False,False,True,True,True,252,2132.988888888889,23.507638888888888,0,214,166,120,0.47619047619047616,1,1,1,2,32,5,4,1,0,2016,12,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55325,robwalkerpoet,train,3489,False,False,False,True,True,True,253,2132.995138888889,0.00625,0,214,167,120,0.4743083003952569,0,0,0,1,16,2,1,1,0,2016,12,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55383,robwalkerpoet,train,3475,True,True,True,True,True,True,254,2146.726388888889,13.73125,0,214,167,120,0.47244094488188976,0,0,0,1,17,2,3,1,0,2017,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55437,robwalkerpoet,train,3466,False,False,False,True,True,True,255,2156.0256944444445,9.299305555555556,0,214,167,120,0.47058823529411764,1,1,1,1,59,9,2,1,0,2017,1,6,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55494,robwalkerpoet,train,3457,True,True,True,True,True,True,256,2165.198611111111,9.172916666666667,0,215,168,121,0.47265625,0,0,0,1,14,3,1,1,0,2017,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55495,robwalkerpoet,train,3457,False,False,False,True,True,True,257,2165.2034722222224,0.004861111111111111,0,215,168,121,0.4708171206225681,1,1,1,2,30,5,2,1,0,2017,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55503,robwalkerpoet,train,3456,True,True,True,True,True,True,258,2166.24375,1.0402777777777779,0,215,169,121,0.4689922480620155,0,0,0,1,27,4,2,1,0,2017,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55531,robwalkerpoet,train,3450,False,False,False,True,True,True,259,2172.345138888889,6.101388888888889,0,215,169,121,0.4671814671814672,1,1,1,1,44,8,1,1,0,2017,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55532,robwalkerpoet,train,3450,False,False,False,True,True,True,260,2172.3597222222224,0.014583333333333334,0,215,170,121,0.4653846153846154,0,0,0,1,32,5,2,1,0,2017,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55538,robwalkerpoet,train,3449,False,False,False,True,True,True,261,2173.2493055555556,0.8895833333333333,0,215,170,121,0.46360153256704983,1,1,1,2,35,5,3,1,0,2017,2,2,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55616,robwalkerpoet,train,3434,False,False,False,True,True,True,262,2187.96875,14.719444444444445,0,215,171,121,0.4618320610687023,1,1,1,2,32,5,6,1,0,2017,2,3,0,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
55619,robwalkerpoet,train,3433,False,True,True,True,True,True,263,2189.084027777778,1.1152777777777778,0,215,172,121,0.4600760456273764,0,0,0,1,21,3,1,1,0,2017,2,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55621,robwalkerpoet,train,3433,False,False,False,True,True,True,264,2189.320138888889,0.2361111111111111,0,215,172,121,0.4583333333333333,1,1,1,3,25,2,3,1,0,2017,2,4,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55657,robwalkerpoet,train,3426,False,False,False,True,True,True,265,2195.713888888889,6.39375,0,215,173,121,0.45660377358490567,1,1,1,2,49,8,7,1,0,2017,3,3,0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55684,robwalkerpoet,train,3422,False,False,False,True,True,True,266,2200.360416666667,4.646527777777778,0,215,174,121,0.4548872180451128,0,0,0,1,26,4,3,1,0,2017,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55685,robwalkerpoet,train,3422,False,False,False,True,True,True,267,2200.3770833333333,0.016666666666666666,0,215,174,121,0.45318352059925093,1,1,1,1,44,6,5,1,0,2017,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55701,robwalkerpoet,train,3419,False,False,False,True,True,True,268,2203.495138888889,3.1180555555555554,0,215,175,121,0.45149253731343286,1,1,1,1,33,5,7,1,0,2017,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55724,robwalkerpoet,train,3414,False,False,False,True,True,True,269,2208.0284722222223,4.533333333333333,0,215,176,121,0.44981412639405205,2,2,1,2,44,6,3,1,0,2017,3,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55728,robwalkerpoet,train,3413,False,False,True,True,True,True,270,2209.251388888889,1.2229166666666667,0,215,178,121,0.44814814814814813,0,0,0,1,27,4,6,1,0,2017,3,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55739,robwalkerpoet,train,3412,True,True,True,True,True,True,271,2210.6270833333333,1.3756944444444446,0,215,178,121,0.44649446494464945,0,0,0,1,48,8,1,1,0,2017,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55755,robwalkerpoet,train,3407,False,False,False,True,True,True,272,2215.3770833333333,4.75,0,215,178,121,0.44485294117647056,1,1,1,1,82,13,5,1,0,2017,3,2,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55764,robwalkerpoet,train,3405,False,False,False,True,True,True,273,2217.261111111111,1.8840277777777779,0,216,179,122,0.4468864468864469,1,1,1,1,33,5,10,1,0,2017,3,4,0,0.0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
55776,robwalkerpoet,train,3403,False,False,True,True,True,True,274,2219.0631944444444,1.8020833333333333,0,216,180,122,0.44525547445255476,1,1,1,1,35,6,7,1,0,2017,3,6,1,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55800,robwalkerpoet,train,3399,False,False,False,True,True,True,275,2223.5743055555554,4.511111111111111,0,216,181,122,0.44363636363636366,2,2,1,2,66,9,8,1,0,2017,3,3,14,7.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55805,robwalkerpoet,train,3398,True,True,True,True,True,True,276,2224.3729166666667,0.7986111111111112,0,216,183,122,0.4420289855072464,0,0,0,1,40,5,6,1,0,2017,3,4,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55817,robwalkerpoet,train,3396,False,False,False,True,True,True,277,2226.3590277777776,1.9861111111111112,0,216,183,122,0.4404332129963899,1,1,1,2,30,5,4,1,0,2017,4,6,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55834,robwalkerpoet,train,3389,False,True,True,True,True,True,278,2233.063888888889,6.704861111111111,0,216,184,122,0.43884892086330934,1,1,1,2,64,10,7,1,0,2017,4,6,1,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55835,robwalkerpoet,train,3389,False,True,True,True,True,True,279,2233.06875,0.004861111111111111,0,216,185,122,0.43727598566308246,0,0,0,1,25,5,3,1,0,2017,4,6,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56225,robwalkerpoet,train,3303,True,True,True,True,True,True,280,2319.0993055555555,86.03055555555555,0,219,185,124,0.44285714285714284,0,0,0,1,7,1,5,1,0,2017,7,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56226,robwalkerpoet,train,3303,False,False,False,True,True,True,281,2319.102083333333,0.002777777777777778,0,219,185,124,0.4412811387900356,1,1,1,1,23,3,5,1,0,2017,7,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56234,robwalkerpoet,train,3301,False,False,False,True,True,True,282,2320.784722222222,1.6826388888888888,0,219,186,124,0.4397163120567376,0,0,0,1,22,4,5,1,0,2017,7,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56240,robwalkerpoet,train,3300,False,False,False,True,True,True,283,2322.386111111111,1.601388888888889,0,219,186,124,0.4381625441696113,1,1,1,1,34,6,4,1,0,2017,7,4,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56264,robwalkerpoet,train,3293,True,True,True,True,True,True,284,2329.1381944444443,6.752083333333333,0,221,187,126,0.44366197183098594,0,0,0,1,19,3,4,1,0,2017,7,4,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56265,robwalkerpoet,train,3293,False,False,False,True,True,True,285,2329.1409722222224,0.002777777777777778,0,221,187,126,0.4421052631578947,1,1,1,1,27,4,6,1,0,2017,7,4,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56453,robwalkerpoet,train,3254,False,False,False,True,True,True,286,2367.9694444444444,38.828472222222224,0,222,188,127,0.44405594405594406,1,1,1,2,34,6,3,1,0,2017,8,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56454,robwalkerpoet,train,3254,True,True,True,True,True,True,287,2367.9847222222224,0.015277777777777777,0,222,189,127,0.4425087108013937,0,0,0,1,31,6,4,1,0,2017,8,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56515,robwalkerpoet,train,3235,True,True,True,True,True,True,288,2386.879861111111,18.895138888888887,0,222,189,127,0.4409722222222222,1,1,1,2,33,7,3,1,0,2017,9,6,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57270,robwalkerpoet,train,3079,False,False,False,True,True,True,289,2543.014583333333,156.13472222222222,0,228,190,132,0.45674740484429066,1,1,1,2,39,6,3,1,0,2018,2,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57271,robwalkerpoet,train,3079,True,True,True,True,True,True,290,2543.0173611111113,0.002777777777777778,0,228,191,132,0.45517241379310347,0,0,0,1,33,5,1,1,0,2018,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57273,robwalkerpoet,train,3077,False,False,False,True,True,True,291,2545.079166666667,2.0618055555555554,0,228,191,132,0.4536082474226804,1,1,1,2,35,4,2,1,0,2018,2,3,2,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57274,robwalkerpoet,train,3077,True,True,True,True,True,True,292,2545.082638888889,0.003472222222222222,0,228,192,132,0.4520547945205479,0,0,0,1,30,4,1,1,0,2018,2,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57327,robwalkerpoet,train,3065,False,False,False,True,True,True,293,2557.0625,11.979861111111111,0,228,192,132,0.45051194539249145,1,1,1,1,34,6,3,1,0,2018,2,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57340,robwalkerpoet,train,3063,False,False,False,True,True,True,294,2559.0006944444444,1.9381944444444446,0,228,193,132,0.4489795918367347,1,1,1,1,26,4,7,1,0,2018,3,3,3,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57386,robwalkerpoet,train,3053,False,False,False,True,True,True,295,2568.9777777777776,9.977083333333333,0,229,194,133,0.45084745762711864,3,3,1,2,27,3,6,1,0,2018,3,6,1,0.3333333333333333,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
57621,robwalkerpoet,train,2994,False,False,False,True,True,True,296,2628.5756944444443,59.59791666666667,0,232,197,135,0.4560810810810811,1,0,1,2,19,3,3,1,0,2018,5,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57622,robwalkerpoet,train,2994,False,False,False,True,True,True,297,2628.5777777777776,0.0020833333333333333,0,232,197,135,0.45454545454545453,0,0,0,1,21,3,4,1,0,2018,5,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57651,robwalkerpoet,train,2988,False,False,False,True,True,True,298,2633.7409722222224,5.163194444444445,0,232,197,135,0.45302013422818793,1,1,1,3,34,5,5,1,0,2018,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57653,robwalkerpoet,train,2988,True,True,True,True,True,True,299,2633.9826388888887,0.24166666666666667,0,232,198,135,0.451505016722408,0,0,0,1,23,3,6,1,0,2018,5,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57654,robwalkerpoet,train,2988,False,False,False,True,True,True,300,2634.009722222222,0.027083333333333334,0,232,198,135,0.45,2,2,1,2,58,11,6,1,0,2018,5,1,9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57655,robwalkerpoet,train,2988,True,True,True,True,True,True,301,2634.0138888888887,0.004166666666666667,0,232,200,135,0.4485049833887043,0,0,0,1,25,5,4,1,0,2018,5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57665,robwalkerpoet,train,2986,False,False,False,True,True,True,302,2636.358333333333,2.3444444444444446,0,232,200,135,0.4470198675496689,1,1,1,2,34,6,3,1,0,2018,5,3,3,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57666,robwalkerpoet,train,2986,True,True,True,True,True,True,303,2636.3625,0.004166666666666667,0,232,201,135,0.44554455445544555,0,0,0,1,31,6,2,1,0,2018,5,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57680,robwalkerpoet,train,2980,True,True,True,True,True,True,304,2641.7277777777776,5.365277777777778,0,233,201,136,0.4473684210526316,0,0,0,1,13,2,2,1,0,2018,5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57681,robwalkerpoet,train,2980,False,False,False,True,True,True,305,2641.7368055555557,0.009027777777777777,0,233,201,136,0.4459016393442623,1,1,1,2,58,12,3,1,0,2018,5,1,2,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57682,robwalkerpoet,train,2980,False,True,True,True,True,True,306,2641.74375,0.006944444444444444,0,233,202,136,0.4444444444444444,0,0,0,1,39,7,1,1,0,2018,5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57736,robwalkerpoet,train,2964,False,False,False,True,True,True,307,2658.0958333333333,16.352083333333333,0,238,202,139,0.4527687296416938,0,0,0,1,25,4,3,1,0,2018,6,4,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57737,robwalkerpoet,train,2964,False,False,False,True,True,True,308,2658.104861111111,0.009027777777777777,0,238,202,139,0.4512987012987013,1,1,1,1,23,4,6,1,0,2018,6,4,0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58694,robwalkerpoet,train,2801,False,False,False,True,True,True,309,2820.8416666666667,162.73680555555555,0,252,203,142,0.459546925566343,10,10,1,2,55,9,5,1,0,2018,11,6,2,0.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59803,robwalkerpoet,train,2608,True,True,True,True,True,True,310,3014.1229166666667,193.28125,0,263,213,147,0.47419354838709676,0,0,0,1,4,1,2,1,0,2019,5,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60347,robwalkerpoet,train,2494,False,False,False,True,True,True,311,3128.0916666666667,113.96875,0,268,213,148,0.4758842443729904,0,0,0,1,16,3,2,1,0,2019,9,5,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60348,robwalkerpoet,train,2494,False,False,False,True,True,True,312,3128.09375,0.0020833333333333333,0,268,213,148,0.47435897435897434,0,0,0,1,19,3,1,1,0,2019,9,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60349,robwalkerpoet,train,2494,False,False,False,True,True,True,313,3128.095138888889,0.001388888888888889,0,268,213,148,0.4728434504792332,0,0,0,1,4,1,0,0,0,2019,9,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60350,robwalkerpoet,train,2494,True,True,True,True,True,True,314,3128.0979166666666,0.002777777777777778,0,268,213,148,0.4713375796178344,0,0,0,1,17,4,1,1,0,2019,9,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22704,rocavaco,train,6152,False,False,False,True,True,True,0,0.0,-1.0,1,0,0,0,0.0,2,2,1,1,12,2,8,1,0,2009,9,1,34,18.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22792,rocavaco,train,6146,False,False,False,True,True,True,1,6.095833333333333,6.095833333333333,0,0,2,0,0.0,1,1,1,1,15,2,3,1,0,2009,9,0,4,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23114,rocavaco,train,6126,False,False,False,True,True,True,2,26.0,19.904166666666665,0,0,3,0,0.0,1,1,1,1,17,3,5,1,0,2009,10,6,3,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23379,rocavaco,train,6112,True,True,True,True,True,True,3,39.85138888888889,13.85138888888889,0,0,4,0,0.0,5,5,1,1,22,4,4,1,0,2009,10,6,26,5.4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24216,rocavaco,train,6070,False,True,True,True,True,True,4,82.00694444444444,42.15555555555556,0,0,9,0,0.0,1,0,1,3,15,3,4,1,0,2009,12,6,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24250,rocavaco,train,6068,False,False,False,True,True,True,5,83.87152777777777,1.8645833333333333,0,0,9,0,0.0,1,1,1,1,23,4,5,1,0,2009,12,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24272,rocavaco,train,6067,True,True,True,True,True,True,6,84.94513888888889,1.073611111111111,0,0,10,0,0.0,0,0,0,2,11,2,4,1,0,2009,12,2,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24456,rocavaco,train,6056,False,False,False,True,True,True,7,95.84305555555555,10.897916666666667,0,0,10,0,0.0,1,1,1,1,11,2,6,1,0,2009,12,6,2,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24638,rocavaco,train,6042,False,False,False,True,True,True,8,109.77083333333333,13.927777777777777,0,0,11,0,0.0,1,0,1,1,14,2,7,1,0,2010,1,6,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
24817,rocavaco,train,6030,False,False,False,True,True,True,9,121.9173611111111,12.146527777777777,0,1,11,1,0.1111111111111111,2,2,1,1,15,2,4,1,0,2010,1,4,2,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25127,rocavaco,train,6010,False,False,True,True,True,True,10,141.95138888888889,20.034027777777776,0,1,13,1,0.1,1,1,1,2,18,4,7,1,0,2010,2,3,2,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
